CustomerID,Segment,Churn_Probability,Risk_Category,Monetary,Frequency
17551,Hibernating,0.98538035,High Risk,290.34,1
17552,Champions,0.015133359,Low Risk,2786.77,12
17553,Hibernating,0.8937884,High Risk,3757.6,4
17554,New Customers,0.0036512618,Low Risk,1952.45,5
17555,New Customers,0.0037098408,Low Risk,1045.74,5
17556,Hibernating,0.95359206,High Risk,300.67,2
17557,New Customers,0.0012950093,Low Risk,575.46,4
17558,Hibernating,0.9844604,High Risk,259.17,1
17559,Hibernating,0.9277684,High Risk,167.62,1
17560,Hibernating,0.79945517,High Risk,1895.8,8
17561,New Customers,0.0043158396,Low Risk,703.02,4
17562,New Customers,0.002741904,Low Risk,1122.38,7
17563,Hibernating,0.99095374,High Risk,392.38,2
17564,New Customers,0.013628513,Low Risk,454.01,3
17565,Hibernating,0.92052186,High Risk,131.83,1
17566,New Customers,0.0056232857,Low Risk,869.77,2
17567,Champions,0.011300278,Low Risk,4838.08,9
17568,Hibernating,0.96329856,High Risk,374.45,1
17569,Hibernating,0.9642513,High Risk,344.14,1
17570,Hibernating,0.98894113,High Risk,100.0,1
17571,Hibernating,0.26706597,Low Risk,1630.91,5
17572,Hibernating,0.050560564,Low Risk,652.21,10
17573,New Customers,0.003029988,Low Risk,380.6,3
17574,Hibernating,0.9132493,High Risk,185.65,1
17575,Hibernating,0.919205,High Risk,171.7,1
17576,Champions,0.002256243,Low Risk,8711.95,41
17577,Hibernating,0.9679538,High Risk,348.75,2
17578,Hibernating,0.90712017,High Risk,1047.33,7
17579,New Customers,0.0051963245,Low Risk,753.28,4
17580,Hibernating,0.9735752,High Risk,541.02,5
17581,Champions,0.0013929184,Low Risk,17951.17,43
17582,Hibernating,0.91452223,High Risk,1446.95,5
17583,Hibernating,0.77625966,High Risk,135.95,1
17584,Champions,0.0024710442,Low Risk,5309.42,6
17585,Hibernating,0.7888835,High Risk,2064.71,7
17586,Hibernating,0.82023525,High Risk,167.4,1
17587,Hibernating,0.97531533,High Risk,176.71,1
17588,Hibernating,0.6944049,High Risk,2939.55,7
17589,Champions,0.11533622,Low Risk,13837.94,18
17590,New Customers,0.0024703671,Low Risk,1468.02,3
17591,Hibernating,0.17909606,Low Risk,2339.32,8
17592,Hibernating,0.98696715,High Risk,148.3,1
17593,Champions,0.0022612163,Low Risk,8092.32,11
17594,Hibernating,0.28147304,Low Risk,2497.88,4
17595,New Customers,0.0032969539,Low Risk,386.69,2
17596,Champions,0.0010129281,Low Risk,4491.46,13
17597,Hibernating,0.7090426,High Risk,3484.09,5
17598,Hibernating,0.953812,High Risk,409.98,1
17599,Hibernating,0.9806968,High Risk,52.05,1
17600,New Customers,0.010324249,Low Risk,161.67000000000002,1
17601,Hibernating,0.9940759,High Risk,413.08,2
17602,Champions,0.101256475,Low Risk,7354.43,14
17603,Hibernating,0.035702724,Low Risk,1788.38,4
17604,Hibernating,0.916851,High Risk,942.38,6
17605,Hibernating,0.9668046,High Risk,160.75,1
17606,Hibernating,0.8567648,High Risk,87.30000000000001,1
17607,Hibernating,0.90659934,High Risk,333.81,1
17608,New Customers,0.0033943967,Low Risk,488.06,4
17609,Champions,0.018676257,Low Risk,1887.9,11
17610,Hibernating,0.92605245,High Risk,1511.94,5
17611,Champions,0.0019671998,Low Risk,8337.53,28
17612,Champions,0.0012075659,Low Risk,5394.86,18
17613,Champions,0.017811753,Low Risk,4544.55,14
17614,New Customers,0.010273198,Low Risk,386.32,1
17615,Hibernating,0.92883945,High Risk,721.8000000000001,6
17616,Hibernating,0.9906589,High Risk,734.4,4
17617,Hibernating,0.9388955,High Risk,385.19,1
17618,Champions,0.003745033,Low Risk,4001.64,11
17619,Hibernating,0.9733044,High Risk,214.37,1
17620,Hibernating,0.4526752,Medium Risk,81.44,1
17621,Champions,0.0072767423,Low Risk,3175.12,6
17622,Hibernating,0.9721034,High Risk,1130.21,2
17623,Champions,0.002121619,Low Risk,2365.77,7
17624,New Customers,0.0010618506,Low Risk,1568.63,4
17625,Champions,0.0016368259,Low Risk,5978.9,8
17626,Hibernating,0.92614096,High Risk,254.0,1
17627,Hibernating,0.91416246,High Risk,296.36,1
17628,Hibernating,0.94875294,High Risk,75.75,1
17629,Champions,0.004966678,Low Risk,2455.52,10
17630,Hibernating,0.9808945,High Risk,503.6,2
17631,New Customers,0.0009677293,Low Risk,998.49,7
17633,Champions,0.011924525,Low Risk,2057.39,7
17634,Champions,0.010076346,Low Risk,2358.59,9
17635,Hibernating,0.93518233,High Risk,1265.58,3
17636,New Customers,0.0037662333,Low Risk,285.56,1
17637,New Customers,0.008180594,Low Risk,547.0600000000001,2
17638,Hibernating,0.98124605,High Risk,842.4000000000001,2
17639,Hibernating,0.97239596,High Risk,615.17,6
17640,Hibernating,0.26646885,Low Risk,3168.94,6
17642,Hibernating,0.45526505,Medium Risk,1824.49,5
17643,Hibernating,0.9790933,High Risk,439.7,2
17644,Champions,0.0019506866,Low Risk,6028.6,20
17646,Hibernating,0.8854076,High Risk,3898.79,12
17647,New Customers,0.0042312075,Low Risk,331.66,3
17648,Hibernating,0.4675402,Medium Risk,2216.37,5
17649,Hibernating,0.8905557,High Risk,1578.89,3
17650,New Customers,0.0026333756,Low Risk,166.07999999999998,1
17651,Champions,0.09217264,Low Risk,5703.52,16
17652,Champions,0.024571212,Low Risk,4867.72,12
17653,New Customers,0.00843573,Low Risk,1207.56,4
17654,Hibernating,0.9824818,High Risk,117.55,1
17655,Champions,0.021647839,Low Risk,2976.38,9
17656,Hibernating,0.50976527,Medium Risk,1674.69,5
17657,Hibernating,0.76968175,High Risk,126.0,1
17658,New Customers,0.015971836,Low Risk,595.42,2
17659,Champions,0.012209449,Low Risk,3586.99,14
17660,Hibernating,0.9246523,High Risk,342.22,2
17662,Hibernating,0.9825293,High Risk,412.92,2
17663,Champions,0.04473867,Low Risk,5175.83,17
17664,New Customers,0.0039804718,Low Risk,1166.23,4
17665,Hibernating,0.94723713,High Risk,563.1,1
17666,New Customers,0.0018864664,Low Risk,2047.8,5
17667,Champions,0.010567502,Low Risk,3950.7,9
17668,New Customers,0.003604067,Low Risk,347.75,2
17669,Champions,0.057074256,Low Risk,6142.35,10
17670,Hibernating,0.96318406,High Risk,205.7,1
17671,New Customers,0.005005079,Low Risk,2009.16,5
17672,Champions,0.019521581,Low Risk,5778.63,7
17673,Champions,0.005689512,Low Risk,4173.88,13
17674,New Customers,0.05074541,Low Risk,551.04,2
17675,Champions,0.0025918272,Low Risk,37642.48,70
17676,Champions,0.005121581,Low Risk,2448.64,10
17677,Champions,0.0013204324,Low Risk,35058.46,54
17678,Hibernating,0.9794503,High Risk,599.76,2
17679,Hibernating,0.013514332,Low Risk,3577.61,7
17680,New Customers,0.004662663,Low Risk,497.4500000000001,3
17681,Hibernating,0.96237963,High Risk,731.2,5
17682,Champions,0.008999537,Low Risk,4065.28,11
17683,Hibernating,0.9705739,High Risk,819.01,3
17684,New Customers,0.001986527,Low Risk,239.41,1
17685,Champions,0.0017674629,Low Risk,5454.95,12
17686,Champions,0.018358523,Low Risk,8296.81,9
17687,Hibernating,0.944421,High Risk,432.68,1
17688,Hibernating,0.987303,High Risk,304.2,1
17689,Hibernating,0.9684322,High Risk,317.08,2
17690,Champions,0.00770071,Low Risk,6963.8,20
17691,Hibernating,0.9715707,High Risk,637.55,4
17692,Hibernating,0.8669618,High Risk,2975.8,12
17693,Hibernating,0.77746236,High Risk,200.47,1
17694,Hibernating,0.87880385,High Risk,1695.97,3
17695,Hibernating,0.7029082,High Risk,1746.04,5
17696,Champions,0.0018786552,Low Risk,7679.59,27
17697,Hibernating,0.9315798,High Risk,338.95,1
17698,Hibernating,0.8476525,High Risk,154.95,1
17699,Hibernating,0.9921142,High Risk,442.0,2
17700,Champions,0.0020963207,Low Risk,6679.97,14
17701,Hibernating,0.9654943,High Risk,417.95,1
17702,Champions,0.011168211,Low Risk,3144.04,6
17703,New Customers,0.0020021896,Low Risk,1094.84,4
17704,Hibernating,0.9855826,High Risk,885.19,2
17705,Champions,0.014054975,Low Risk,2083.9,11
17706,Champions,0.003121259,Low Risk,20272.15,31
17707,Hibernating,0.9475925,High Risk,609.3,8
17708,Hibernating,0.96628344,High Risk,884.1800000000001,4
17709,Hibernating,0.97076786,High Risk,671.01,5
17710,Hibernating,0.91627795,High Risk,293.5,1
17711,New Customers,0.0024509556,Low Risk,385.1,2
17712,New Customers,0.040967748,Low Risk,522.91,1
17713,Hibernating,0.93272275,High Risk,1198.09,4
17714,Hibernating,0.977126,High Risk,1410.18,5
17715,Hibernating,0.97967553,High Risk,489.6,2
17716,Champions,0.003061047,Low Risk,15956.97,24
17717,Hibernating,0.93030554,High Risk,376.92,1
17718,Hibernating,0.9645769,High Risk,439.18,2
17719,Champions,0.04064772,Low Risk,5396.04,15
17720,Champions,0.016166406,Low Risk,2666.91,10
17721,Hibernating,0.939092,High Risk,307.21000000000004,1
17722,Hibernating,0.7769119,High Risk,3520.2200000000003,5
17723,Hibernating,0.9480369,High Risk,3378.4000000000005,7
17724,Hibernating,0.596641,Medium Risk,1033.0,3
17725,Champions,0.008824057,Low Risk,3439.08,11
17726,Hibernating,0.9244661,High Risk,1092.06,7
17727,New Customers,0.00616941,Low Risk,1060.25,1
17728,Champions,0.02228245,Low Risk,4238.76,5
17729,Hibernating,0.93457067,High Risk,438.65,1
17730,Champions,0.044450406,Low Risk,7773.8,20
17731,Hibernating,0.23843747,Low Risk,1708.99,6
17732,Hibernating,0.9113218,High Risk,2166.42,8
17733,New Customers,0.034764048,Low Risk,692.19,2
17734,Hibernating,0.30612963,Medium Risk,1442.32,6
17735,Champions,0.07374913,Low Risk,16790.33,26
17736,New Customers,0.0024108412,Low Risk,377.44,3
17737,New Customers,0.0053287116,Low Risk,168.24,2
17738,Champions,0.0073573096,Low Risk,4183.56,13
17739,Champions,0.0015113998,Low Risk,7730.59,18
17740,Hibernating,0.97564214,High Risk,426.9,6
17741,Hibernating,0.94098854,High Risk,101.1,2
17742,Hibernating,0.45078242,Medium Risk,2098.48,11
17743,Hibernating,0.80286896,High Risk,229.2,1
17744,Champions,0.005222045,Low Risk,2649.14,7
17745,Hibernating,0.98821986,High Risk,600.34,2
17746,Hibernating,0.9259308,High Risk,904.18,4
17747,Hibernating,0.97864074,High Risk,71.4,1
17748,Hibernating,0.9352817,High Risk,358.15,1
17749,Hibernating,0.7958295,High Risk,1026.18,3
17750,Champions,0.008906357,Low Risk,1710.45,9
17751,Hibernating,0.745097,High Risk,157.86,1
17752,Hibernating,0.89650387,High Risk,80.64,1
17753,Hibernating,0.9811069,High Risk,382.06,4
17754,Champions,0.00096847134,Low Risk,4451.22,13
17756,Hibernating,0.9828128,High Risk,728.75,3
17757,Champions,0.0019976594,Low Risk,9074.05,56
17758,Champions,0.06658294,Low Risk,4964.03,12
17759,New Customers,0.0016361005,Low Risk,1261.88,5
17760,New Customers,0.0015371141,Low Risk,746.39,6
17761,New Customers,0.012642628,Low Risk,712.78,1
17762,Hibernating,0.95813674,High Risk,129.75,1
17763,Hibernating,0.92389876,High Risk,86.15,4
17764,Hibernating,0.012202194,Low Risk,1513.57,5
17765,Hibernating,0.9895723,High Risk,524.0,4
17766,Hibernating,0.9635981,High Risk,299.61,2
17767,New Customers,0.0046976767,Low Risk,413.05,2
17768,Champions,0.0015595469,Low Risk,3292.73,7
17769,Champions,0.0034754616,Low Risk,7053.38,17
17770,Hibernating,0.942419,High Risk,1143.27,5
17771,New Customers,0.0040101353,Low Risk,387.41,4
17772,New Customers,0.00837753,Low Risk,360.75,3
17773,Hibernating,0.9917807,High Risk,575.37,2
17774,Hibernating,0.7376231,High Risk,3273.83,9
17775,Hibernating,0.8831566,High Risk,56.4,1
17776,Hibernating,0.97973514,High Risk,330.56,2
17777,New Customers,0.01151478,Low Risk,647.56,3
17778,Hibernating,0.87394094,High Risk,197.7,1
17779,New Customers,0.009543854,Low Risk,650.32,3
17780,Hibernating,0.98193663,High Risk,346.56,3
17781,Hibernating,0.9828628,High Risk,188.02,2
17782,Hibernating,0.9832133,High Risk,679.02,2
17783,New Customers,0.0081897415,Low Risk,376.96,3
17784,Hibernating,0.9588995,High Risk,112.86,1
17785,New Customers,0.005223745,Low Risk,403.38,3
17786,Hibernating,0.9763515,High Risk,266.85,2
17787,Hibernating,0.9278359,High Risk,1817.54,4
17788,New Customers,0.011426647,Low Risk,1117.9,2
17789,Hibernating,0.9725786,High Risk,397.15,2
17790,Champions,0.14985892,Low Risk,2779.41,20
17791,New Customers,0.013691113,Low Risk,106.1,1
17792,Hibernating,0.9856308,High Risk,368.35,2
17793,New Customers,0.0045970962,Low Risk,300.34,1
17794,Hibernating,0.9561145,High Risk,147.3,2
17795,Hibernating,0.9825952,High Risk,342.83,2
17796,Hibernating,0.3521341,Medium Risk,1236.39,7
17797,Champions,0.002007694,Low Risk,1971.87,8
17798,Hibernating,0.974584,High Risk,178.07,1
17799,Champions,0.0014215221,Low Risk,6246.93,20
17800,Hibernating,0.7823687,High Risk,1187.21,9
17801,Hibernating,0.9847156,High Risk,770.03,3
17802,Champions,0.007060615,Low Risk,4946.22,10
17803,Hibernating,0.9828204,High Risk,184.66,1
17804,Hibernating,0.97546864,High Risk,383.78,3
17805,New Customers,0.0114395,Low Risk,927.03,2
17806,New Customers,0.014153904,Low Risk,546.04,1
17807,Hibernating,0.9917862,High Risk,437.87,3
17808,Hibernating,0.985182,High Risk,262.64,4
17809,Champions,0.0018531008,Low Risk,10085.89,20
17810,Hibernating,0.9938274,High Risk,373.16,2
17811,Champions,0.06857132,Low Risk,9519.8,47
17812,New Customers,0.0033884225,Low Risk,911.99,7
17813,New Customers,0.002150722,Low Risk,1698.07,5
17814,Hibernating,0.94027555,High Risk,1609.37,2
17815,Hibernating,0.97159654,High Risk,591.96,1
17816,New Customers,0.0014762572,Low Risk,96.11,6
17817,New Customers,0.0075527653,Low Risk,788.15,6
17818,Hibernating,0.96596766,High Risk,124.78,1
17819,Champions,0.0018704729,Low Risk,6021.05,12
17820,Hibernating,0.97583765,High Risk,180.61,1
17821,Hibernating,0.9360516,High Risk,334.62,1
17822,Hibernating,0.96486104,High Risk,2162.93,5
17823,Hibernating,0.98494315,High Risk,449.25,2
17824,New Customers,0.016545128,Low Risk,298.4,1
17825,Hibernating,0.974391,High Risk,701.96,4
17826,Hibernating,0.9798594,High Risk,133.34,1
17827,Champions,0.011220089,Low Risk,2376.17,6
17828,New Customers,0.021079812,Low Risk,1820.09,4
17829,Hibernating,0.70975995,High Risk,4756.74,5
17830,New Customers,0.0094279675,Low Risk,398.7,3
17831,Hibernating,0.58973503,Medium Risk,35.400000000000006,1
17832,Hibernating,0.34834364,Medium Risk,155.37,1
17833,Hibernating,0.98091954,High Risk,338.46000000000004,1
17834,Hibernating,0.9712649,High Risk,689.6700000000001,2
17835,New Customers,0.0048056277,Low Risk,342.24,3
17836,Hibernating,0.4426299,Medium Risk,110.21,1
17837,Hibernating,0.2990258,Low Risk,1541.23,8
17838,Champions,0.09076691,Low Risk,5604.64,13
17839,New Customers,0.015140986,Low Risk,318.15,1
17840,Hibernating,0.9272638,High Risk,175.9,1
17841,Champions,0.0012192979,Low Risk,68545.25,211
17842,Hibernating,0.9161055,High Risk,430.69,1
17843,Hibernating,0.97405696,High Risk,320.4,2
17844,Hibernating,0.59481716,Medium Risk,51.56,1
17845,Hibernating,0.9925625,High Risk,596.09,4
17846,Hibernating,0.8394806,High Risk,2033.1,1
17847,Hibernating,0.9552737,High Risk,129.69,2
17848,Champions,0.0116374185,Low Risk,3559.11,30
17849,Hibernating,0.87554646,High Risk,1063.76,8
17850,Champions,0.06180363,Low Risk,51208.87,155
17851,Hibernating,0.9480159,High Risk,1552.35,6
17852,New Customers,0.0020531327,Low Risk,657.8100000000001,5
17853,Hibernating,0.9492337,High Risk,1596.29,3
17854,Hibernating,0.52420616,Medium Risk,1068.5,6
17855,Hibernating,0.9616613,High Risk,208.97,1
17856,New Customers,0.004341005,Low Risk,1418.03,4
17857,Champions,0.1371179,Low Risk,27347.04,24
17858,Champions,0.003114187,Low Risk,12518.65,30
17859,Hibernating,0.89393765,High Risk,141.92,1
17860,Hibernating,0.90965515,High Risk,717.39,4
17861,Champions,0.0015725932,Low Risk,5088.29,18
17862,Hibernating,0.96614057,High Risk,1254.89,4
17863,Champions,0.04443843,Low Risk,5360.4800000000005,12
17864,New Customers,0.009321671,Low Risk,876.57,5
17865,Champions,0.002694843,Low Risk,26312.19,46
17866,Hibernating,0.49161363,Medium Risk,1134.95,3
17867,Champions,0.022328949,Low Risk,1582.0500000000002,15
17868,Hibernating,0.96934533,High Risk,227.15,1
17869,Hibernating,0.96370846,High Risk,813.64,7
17870,Champions,0.011828739,Low Risk,2753.29,13
17871,Hibernating,0.53745407,Medium Risk,1068.95,5
17872,Hibernating,0.9469562,High Risk,235.87,1
17873,Champions,0.007026681,Low Risk,6265.33,18
17874,Hibernating,0.9619906,High Risk,683.46,6
17875,Hibernating,0.96273845,High Risk,167.1,1
17876,Hibernating,0.9495394,High Risk,3424.02,3
17877,Hibernating,0.96833915,High Risk,237.61,1
17878,New Customers,0.0037987677,Low Risk,1378.93,3
17879,Hibernating,0.9424017,High Risk,178.52,1
17880,Hibernating,0.9637925,High Risk,824.9200000000001,3
17881,Hibernating,0.982392,High Risk,133.35,1
17882,Hibernating,0.9850101,High Risk,291.56,2
17883,New Customers,0.0008326176,Low Risk,988.42,7
17884,Champions,0.003344062,Low Risk,2698.47,20
17885,New Customers,0.0028697636,Low Risk,156.34,1
17886,New Customers,0.0018856226,Low Risk,1572.55,6
17887,Hibernating,0.946023,High Risk,111.35,1
17888,Champions,0.0038182465,Low Risk,1807.44,25
17889,Hibernating,0.9565762,High Risk,746.42,7
17890,Hibernating,0.9877707,High Risk,586.89,2
17891,Hibernating,0.9547037,High Risk,203.86,1
17892,New Customers,0.007749444,Low Risk,244.1,3
17893,Hibernating,0.9347981,High Risk,107.21,1
17894,Champions,0.07250511,Low Risk,2304.58,18
17895,Hibernating,0.52135986,Medium Risk,95.45,1
17896,New Customers,0.01959494,Low Risk,256.32,1
17897,Hibernating,0.8313178,High Risk,2099.89,9
17898,New Customers,0.00462065,Low Risk,299.18,4
17899,Hibernating,0.9462429,High Risk,154.55,1
17900,Hibernating,0.95071846,High Risk,112.2,2
17901,New Customers,0.0059246738,Low Risk,260.08,3
17902,Hibernating,0.6955745,High Risk,216.4,1
17903,Hibernating,0.97676045,High Risk,381.09,1
17904,New Customers,0.014010672,Low Risk,181.07,1
17905,Champions,0.0291168,Low Risk,2178.87,13
17906,Hibernating,0.9542671,High Risk,72.9,1
17907,Hibernating,0.97291607,High Risk,291.76,1
17908,Hibernating,0.8743308,High Risk,1142.47,5
17909,Hibernating,0.9730069,High Risk,110.05,1
17910,Hibernating,0.98668957,High Risk,261.7,1
17911,New Customers,0.010655612,Low Risk,366.23,1
17912,Hibernating,0.9727437,High Risk,374.55,6
17913,Champions,0.0016398269,Low Risk,3429.29,14
17914,New Customers,0.018538872,Low Risk,329.36,1
17915,Hibernating,0.97298354,High Risk,225.78,1
17916,Hibernating,0.8534292,High Risk,43.87,2
17917,New Customers,0.0072572995,Low Risk,335.03,3
17918,Hibernating,0.9874275,High Risk,396.39,3
17919,Hibernating,0.32848838,Medium Risk,1840.32,2
17920,Champions,0.003150539,Low Risk,23581.78,54
17921,Hibernating,0.28039053,Low Risk,2394.36,10
17922,Hibernating,0.8518544,High Risk,170.4,1
17923,Hibernating,0.9782039,High Risk,497.0,3
17924,Champions,0.015026197,Low Risk,3257.7000000000003,8
17925,Hibernating,0.97037965,High Risk,244.08,1
17926,Hibernating,0.73687214,High Risk,1035.49,5
17927,Hibernating,0.94151485,High Risk,294.0,1
17928,New Customers,0.004343225,Low Risk,341.24,3
17929,Champions,0.00571766,Low Risk,3082.1,12
17930,Champions,0.02548073,Low Risk,4275.22,13
17931,Hibernating,0.90388465,High Risk,3402.24,14
17932,New Customers,0.0051221787,Low Risk,1331.57,3
17933,Hibernating,0.95907116,High Risk,114.69,1
17934,New Customers,0.0030184258,Low Risk,1049.15,3
17935,Hibernating,0.8833397,High Risk,686.14,7
17936,New Customers,0.018833227,Low Risk,380.13,1
17937,Champions,0.019322682,Low Risk,4301.22,7
17938,Hibernating,0.95418495,High Risk,144.29,1
17939,Hibernating,0.84341794,High Risk,99.14,1
17940,Champions,0.021046476,Low Risk,30306.79,16
17941,Hibernating,0.800814,High Risk,1433.28,4
17942,New Customers,0.006719102,Low Risk,77.50000000000001,1
17944,Hibernating,0.9125478,High Risk,74.99,1
17945,Hibernating,0.9844877,High Risk,360.35,3
17946,Hibernating,0.97853893,High Risk,149.57999999999998,2
17947,New Customers,0.005491287,Low Risk,176.68,1
17948,Hibernating,0.929672,High Risk,358.56000000000006,1
17949,Champions,0.027618136,Low Risk,117314.08,118
17950,Hibernating,0.12429267,Low Risk,1166.29,7
17951,New Customers,0.0015583728,Low Risk,1340.5800000000002,4
17952,Hibernating,0.9850529,High Risk,788.46,4
17953,Hibernating,0.9654974,High Risk,159.17000000000002,1
